ticket_id,opened_at,category,subcategory,assignment_group,priority,short_description,work_notes,close_notes,status,business_unit,location,country,state
INC0004167,2025-04-29 09:12,Network,Connectivity,Network Operations,1 - Critical,Ethernet cannot reach network drive,Wireless cannot connect traced to a weak DNS record. moved the user to a clean access point.,Fixed the IP address. checked the switch port and verified the network drive maps.,Closed Complete,Retail Banking,Sydney Hub,Australia,New South Wales
INC0004320,2025-04-29 18:49,Software,Applications,Application Support,1 - Critical,update failed - Chrome,Update error on startup. disabled the conflicting add-in and confirmed the app opens.,Applied the installation and ran the installer as admin. Closing ticket.,Closed,Corporate Functions,Frankfurt DC,Germany,Hesse
INC0004170,2025-04-30 03:40,Hardware,Endpoint,Desktop Support,2 - High,webcam running slow,Hardware fault on the power adapter causing flickering screen. cleaned the fan vents.,Fixed running slow after updated the display driver. User confirms docking station working.,Resolved,Sales & Marketing,New York Office,United States,New York
INC0004288,2025-05-01 00:11,Network,Cross-functional,Network Operations,2 - High,VPN login failing - account and connection both checked,VPN permission missing; suspected the account. verified identity per policy then reconnected the VPN client on the VPN client.,verified identity per policy and reconnected the VPN client. VPN connection authenticates. Closed.,Resolved,Corporate Functions,Frankfurt DC,Germany,Hesse
INC0004046,2025-05-01 11:00,Security,Identity & Access,Service Desk,3 - Moderate,MFA not prompting - Active Directory,MFA issue: account locked. unlocked the account and tested a sign-in.,Granted token and reset the MFA token. Closing per requester confirmation.,Closed,Corporate Functions,Toronto Office,Canada,Ontario
INC0004024,2025-05-02 10:16,Hardware,Endpoint,Desktop Support,4 - Low,Replace battery - laptop,User reports headset no display. Diagnostics flagged the RAM. reseated the RAM.,Fixed overheating after replaced the power adapter. User confirms webcam working.,Closed,Corporate Functions,Sydney Hub,Australia,New South Wales
INC0004175,2025-05-03 02:17,Software,Email & Collaboration,Messaging Support,3 - Moderate,Request to add member to mailbox,User reports Teams cannot receive. Confirmed mailbox is online. recreated the Outlook profile.,ran a repair on Office; user confirms Microsoft 365 working and emails flowing.,Resolved,Corporate Functions,Mumbai Campus,India,Maharashtra
INC0004099,2025-05-03 11:03,Hardware,Endpoint,Desktop Support,4 - Low,Replace screen - docking station,"won't power on when docked. Tested a known-good RAM, then updated the display driver.",Fixed running slow after updated the display driver. User confirms webcam working.,Closed,Logistics & Supply Chain,Mumbai Campus,India,Maharashtra
INC0004192,2025-05-03 15:30,Security,Identity & Access,Service Desk,3 - Moderate,User forgot password,permission missing on the token. verified identity per policy and confirmed login works.,synced the account in Active Directory; user confirms login to Active Directory successful.,Resolved,Corporate Functions,Mumbai Campus,India,Maharashtra
INC0004238,2025-05-03 17:06,Software,Email & Collaboration,Messaging Support,4 - Low,Request to add member to meeting invite,"Mailbox over quota causing duplicate emails. Archived old items, then recreated the Outlook profile.",Resolved won't open after checked Exchange mailbox quota. Mailbox syncing normally.,Resolved,Manufacturing,Dallas Office,United States,Texas
INC0004230,2025-05-03 22:38,Security,Identity & Access,Service Desk,3 - Moderate,Request login for new starter,permission missing on the permission. synced the account in Active Directory and confirmed login works.,Resolved forgot password after granted the requested permission. Access verified.,Resolved,Sales & Marketing,Dallas Office,United States,Texas
INC0004276,2025-05-04 03:31,Software,Applications,Application Support,2 - High,Install request for Zoom,keeps crashing traced to a corrupt shortcut. repaired the installation and tested launch.,Applied the plugin and disabled the conflicting add-in. Closing ticket.,Resolved,Sales & Marketing,San Jose Office,United States,California
INC0004096,2025-05-04 03:39,Network,Connectivity,Network Operations,4 - Low,User no internet on VLAN,Checked the switch port; found a stale entry. updated the wireless driver and tested connectivity.,Resolved authentication failed after reconnected the VPN client. Latency back to normal.,Closed,Healthcare Services,Dallas Office,United States,Texas
INC0004215,2025-05-04 10:35,Hardware,Printing,Desktop Support,3 - Moderate,Cannot print to network printer - prints blank pages,User reports streaks on page on the network printer. Found a paper tray fault. reinstalled the print driver.,"mapped the printer by IP; test page prints clean, error 49 resolved.",Closed,Corporate Functions,Sydney Hub,Australia,New South Wales
INC0004008,2025-05-04 18:14,Network,Connectivity,Network Operations,3 - Moderate,VPN dropping connection,"VPN authentication failed. Verified credentials, updated the wireless driver.","renewed the DHCP lease; VLAN stable, user confirms connection restored.",Resolved,Manufacturing,Manchester Office,United Kingdom,England
INC0004042,2025-05-05 05:18,Software,Applications,Application Support,3 - Moderate,Zoom license keeps crashing,freezes on launch traced to a corrupt installation. pushed the update via SCCM and tested launch.,Applied the license and recreated the user profile. Closing ticket.,Closed Complete,Retail Banking,Sydney Hub,Australia,New South Wales
INC0004145,2025-05-05 13:00,Security,Identity & Access,Service Desk,3 - Moderate,User cannot login,forgot password on the account. synced the account in Active Directory and confirmed login works.,Resolved permission missing after re-enrolled MFA. Access verified.,Closed Complete,Corporate Functions,Sydney Hub,Australia,New South Wales
INC0004098,2025-05-05 13:37,Software,Applications,Application Support,4 - Low,error on startup - Excel,Update update failed. recreated the user profile and confirmed the app opens.,Resolved missing add-in after cleared the application cache. User confirms Excel working.,Closed Complete,Retail Banking,London HQ,United Kingdom,England
INC0004300,2025-05-06 03:57,Hardware,Printing,Desktop Support,4 - Low,Cannot print to HP LaserJet - double-sided not working,Driver mismatch causing paper jam. power cycled the device and printed a test page.,"set the correct default printer; test page prints clean, prints blank pages resolved.",Closed,Manufacturing,Sydney Hub,Australia,New South Wales
